#{"t_start": 1733943896.3583431, "env_id": null}
r,l,t
103.85,77,67345.016974
101.55,32,67345.528095
103.4,69,67346.452848
103.55,71,67347.407979
103.35,67,67348.473023
102.05,41,67349.123907
103.4,69,67350.24606
105.4,109,67351.904342
104.05,81,67352.987253
104.1,82,67354.055821
103.3,66,67354.919195
103.8,76,67355.900983
104.7,94,67357.201307
104.1,82,67358.2507
104.15,83,67359.289261
103.7,74,67360.349912
117.1,766,67371.125565
103.8,76,67372.185912
103.05,61,67372.986824
104.15,83,67374.070059
104.3,86,67375.17161
103.0,60,67375.939101
102.95,59,67376.688478
103.15,63,67377.505488
102.8,56,67378.33297
103.5,71,67379.359298
103.8,76,67380.489391
103.9,80,67381.64441
100.8,18,67381.929082
102.4,49,67382.783163
103.8,76,67383.771913
104.05,81,67384.839158
103.35,69,67385.75172
104.1,83,67386.8463
102.25,45,67387.565758
103.4,68,67388.496722
103.9,78,67389.495065
104.25,85,67390.59144
104.05,82,67391.651772
102.1,42,67392.189148
102.8,56,67392.910078
101.9,38,67393.406881
103.25,65,67394.242107
103.5,70,67395.144169
104.5,91,67396.47529
103.8,78,67397.665348
104.4,88,67399.093465
104.45,89,67400.212481
103.75,75,67401.182091
103.05,61,67401.975219
103.7,74,67402.929298
103.9,78,67403.930908
102.3,46,67404.546626
103.85,77,67405.691597
105.0,100,67407.01483
103.75,75,67407.970934
105.6,112,67409.4225
103.85,77,67410.461233
103.3,66,67411.35461
103.75,75,67412.55952
101.9,38,67413.136934
103.2,64,67414.207129
102.9,58,67415.176722
102.5,50,67415.833645
105.0,104,67417.206571
104.15,85,67418.369468
103.6,72,67419.311687
101.7,34,67419.75404
104.45,89,67420.90718
103.0,60,67421.678236
103.95,79,67422.677438
104.25,85,67423.787704
100.05,1,67423.800719
104.5,90,67424.994608
103.35,67,67426.036744
102.95,59,67426.821174
101.4,28,67427.187948
104.4,89,67428.598997
103.65,73,67429.764999
104.15,83,67431.027832
103.15,63,67431.880688
103.1,63,67432.833399
104.55,91,67434.080113
103.55,71,67435.000851
103.4,68,67435.899607
103.15,63,67436.73223
102.7,54,67437.409054
103.6,73,67438.32667
104.3,87,67439.415027
104.15,83,67440.523854
103.45,69,67441.507338
102.4,49,67442.205893
103.35,67,67443.103045
102.55,51,67443.918167
102.15,43,67444.570075
100.85,17,67444.813298
105.65,113,67446.447145
103.1,62,67447.314558
102.1,42,67447.869811
103.4,68,67448.811129
103.4,68,67449.693691
102.8,56,67450.427547
103.7,74,67451.383723
103.7,74,67452.327312
103.8,76,67453.438482
102.05,41,67453.989001
102.7,54,67454.701962
105.1,102,67456.035462
105.35,107,67457.45708
104.35,88,67458.647476
104.25,85,67460.008844
101.8,50,67460.820971
103.4,68,67461.880068
102.7,55,67462.750693
103.9,79,67463.825572
104.1,83,67464.928186
103.8,76,67465.913624
103.95,79,67466.981927
103.9,78,67468.002413
103.4,69,67469.066736
102.4,48,67469.714116
103.05,61,67470.50861
102.5,51,67471.149871
104.55,91,67472.297236
103.1,62,67473.078146
102.5,50,67473.745927
104.65,93,67474.97506
101.4,28,67475.387494
105.55,112,67477.141838
102.05,41,67477.784063
103.8,77,67479.001569
103.0,60,67479.952934
104.6,92,67481.159484
106.4,128,67482.834929
103.35,67,67483.719256
102.95,60,67484.503437
104.1,82,67485.55381
103.65,73,67486.616878
103.25,65,67487.503675
105.1,102,67488.812223
103.0,60,67489.582744
102.35,49,67490.237272
103.35,68,67491.114995
102.75,55,67491.967833
104.75,95,67493.455545
102.45,49,67494.252454
105.05,101,67495.824129
103.8,76,67496.872454
103.0,60,67497.665906
105.75,115,67499.169643
103.9,78,67500.180004
101.8,36,67500.648013
103.2,64,67501.455541
102.25,45,67502.042026
103.0,60,67502.812575
104.2,84,67503.896766
102.4,48,67504.501144
104.1,84,67505.624847
103.2,64,67506.496313
103.45,69,67507.56104
103.35,67,67508.601285
102.8,56,67509.481099
102.7,54,67510.389143
104.4,88,67511.646929
104.75,95,67512.874477
104.6,93,67514.274045
103.8,76,67515.29249
103.75,76,67516.285944
105.35,107,67517.668638
104.75,95,67518.89293
104.6,92,67520.068568
101.75,35,67520.515812
103.65,73,67521.456292
102.9,58,67522.228122
103.0,60,67523.131361
102.4,48,67523.882272
102.15,43,67524.540746
103.8,76,67525.780022
102.7,54,67526.651001
104.05,81,67527.754062
102.75,55,67528.474065
103.25,65,67529.331308
103.85,77,67530.326665
103.3,66,67531.179558
103.35,67,67532.122577
103.4,68,67533.011073
104.35,87,67534.259773
102.85,58,67535.005363
100.05,1,67535.018889
103.05,61,67535.799604
100.05,1,67535.811638
104.25,85,67536.918896
104.2,84,67538.046529
104.55,91,67539.236031
103.4,68,67540.354692
103.0,60,67541.378417
103.85,77,67542.608583
104.15,83,67543.745826
103.55,71,67544.668262
103.95,79,67545.694888
104.1,82,67546.787434
104.05,81,67547.866155
103.5,72,67548.796286
105.05,101,67550.221864
102.25,45,67550.834514
104.5,90,67552.018032
102.95,59,67552.760898
-998.55,156,67554.854742
103.55,71,67555.92871
102.3,48,67556.692586
104.65,93,67558.208042
104.2,84,67559.539331
103.0,60,67560.369407
103.7,75,67561.493114
104.0,80,67562.531013
102.3,46,67563.130627
103.15,63,67563.97231
102.9,59,67564.75456
102.65,53,67565.43791
102.5,50,67566.077603
102.9,59,67566.832602
103.0,60,67567.647163
103.75,75,67568.759813
101.1,22,67569.044669
102.65,53,67569.756768
103.1,63,67570.594886
100.8,16,67570.809782
104.2,84,67572.086666
103.5,70,67573.254547
103.3,66,67574.289271
106.35,127,67576.068085
105.05,101,67577.550998
103.2,64,67578.446911
103.3,66,67579.329577
105.25,105,67580.735848
104.4,88,67581.870923
103.1,63,67582.676623
103.6,72,67583.607119
100.05,1,67583.621588
103.95,79,67584.631821
104.4,89,67585.788002
103.0,60,67586.565345
104.45,89,67587.783184
103.25,65,67588.9765
104.1,82,67590.294122
105.05,102,67591.759885
103.0,60,67592.548934
102.5,51,67593.212561
102.65,53,67593.893879
103.95,79,67595.013312
103.0,60,67595.925025
105.35,107,67597.276944
100.95,19,67597.515739
102.45,49,67598.157628
102.75,56,67598.876036
104.1,82,67599.92435
104.1,83,67600.99887
103.65,73,67601.969374
104.7,94,67603.253397
103.3,66,67604.328657
103.1,62,67605.641278
101.35,27,67606.069558
103.05,61,67606.961724
103.9,78,67607.942655
104.95,99,67609.18912
103.05,61,67609.973868
103.85,77,67610.94098
100.75,16,67611.142217
102.25,45,67611.719315
103.5,70,67612.642859
103.45,69,67613.534822
100.05,1,67613.547343
103.3,66,67614.39058
102.6,52,67615.070763
103.6,72,67616.154946
102.7,54,67616.882453
101.55,31,67617.286593
103.3,68,67618.270806
102.85,59,67619.073
103.25,65,67620.077374
102.3,48,67620.78213
104.3,86,67622.160734
105.3,106,67623.802758
103.8,76,67624.823502
104.65,93,67626.029577
101.4,28,67626.410812
103.1,62,67627.229425
104.6,92,67628.419161
104.4,88,67629.527541
103.7,74,67630.486769
104.1,82,67631.620819
103.9,78,67632.7391
103.7,74,67633.736115
102.8,56,67634.46252
103.7,74,67635.430758
101.7,35,67635.952592
103.2,64,67636.910723
103.95,79,67638.095432
104.0,81,67639.227736
103.35,67,67640.079455
103.25,65,67640.912601
103.9,78,67641.9218
103.3,66,67642.912801
104.95,99,67644.18958
104.25,86,67645.314519
103.15,63,67646.125515
102.85,57,67646.84387
102.4,48,67647.457622
104.15,84,67648.528659
104.9,98,67649.960853
103.75,75,67650.957233
103.95,79,67652.104097
102.45,49,67652.864497
103.7,74,67653.970972
101.9,38,67654.589269
102.35,48,67655.297562
100.0,1,67655.311074
104.2,84,67656.406
102.5,50,67657.045237
103.1,62,67657.840859
104.05,81,67659.000849
102.95,59,67659.816091
104.35,88,67660.980555
102.6,52,67661.674129
104.05,82,67662.759002
105.4,109,67664.269536
102.8,57,67665.141041
102.95,59,67665.921761
102.4,48,67666.540648
100.0,1,67666.5607
105.9,118,67668.231431
101.1,22,67668.55982
103.7,74,67669.711708
103.6,72,67670.903847
102.85,57,67671.637231
104.15,84,67672.72894
103.1,62,67673.524973
104.25,85,67674.626719
102.8,58,67675.373327
105.05,101,67676.79159
103.0,61,67677.633808
103.15,63,67678.461631
100.05,1,67678.475145
103.65,75,67679.450886
104.15,83,67680.508733
103.05,61,67681.299895
103.4,68,67682.212061
103.55,71,67683.127865
100.05,1,67683.140878
103.8,76,67684.324802
104.8,96,67685.922753
103.5,70,67687.08072
102.4,48,67687.70736
104.0,80,67688.779109
103.15,63,67689.598032
101.35,27,67689.94878
103.05,61,67690.743488
102.85,57,67691.495984
104.45,89,67692.661252
101.6,32,67693.071819
106.75,135,67694.902746
103.1,62,67695.713419
103.4,68,67696.637046
102.75,55,67697.498199
103.4,68,67698.367399
105.15,103,67699.806295
104.2,85,67701.063247
105.85,117,67702.76824
102.9,58,67703.594451
103.35,67,67704.54929
101.75,35,67705.035225
103.0,60,67705.789754
104.4,88,67706.892587
101.9,38,67707.387334
103.8,76,67708.364788
104.05,82,67709.411152
103.95,79,67710.419413
102.6,52,67711.097743
103.85,78,67712.094437
102.45,51,67712.744676
103.55,71,67713.818668
104.2,84,67714.951213
103.35,67,67715.861741
103.75,75,67716.932044
104.5,90,67718.228634
106.35,127,67720.015514
102.85,58,67720.777289
103.85,77,67721.793714
103.9,78,67722.819169
102.7,54,67723.523734
102.9,58,67724.356413
103.5,70,67725.321725
102.75,55,67726.144495
102.85,57,67726.926213
104.35,87,67728.028085
102.0,40,67728.529222
103.65,73,67729.526445
102.85,57,67730.263837
104.25,85,67731.553978
102.65,53,67732.360608
103.7,74,67733.482066
104.6,92,67734.967515
103.75,75,67735.959978
104.5,91,67737.127955
102.05,41,67737.649576
103.6,72,67738.609241
103.35,67,67739.493789
103.1,62,67740.395602
103.45,69,67741.367878
103.6,72,67742.292539
103.15,63,67743.093082
104.5,90,67744.229459
105.15,103,67745.559008
103.65,73,67746.502057
102.45,49,67747.120783
101.9,39,67747.65811
102.65,54,67748.459482
101.65,33,67748.990002
104.05,82,67750.265933
101.75,35,67750.776302
104.4,88,67752.124601
103.6,72,67753.0908
103.25,65,67753.967077
102.1,42,67754.507073
103.3,68,67755.389394
101.6,32,67755.809033
101.7,34,67756.276153
103.65,73,67757.272745
103.6,72,67758.393517
103.9,78,67759.454011
102.85,57,67760.179889
102.5,50,67760.817635
102.5,50,67761.480878
102.85,57,67762.244842
104.5,90,67763.455534
100.75,15,67763.678113
104.85,97,67765.159953
104.05,81,67766.396415
102.9,58,67767.399309
103.65,73,67768.534548
100.05,1,67768.547063
103.6,72,67769.482725
102.25,45,67770.057739
100.05,1,67770.070772
103.65,73,67771.007273
103.6,72,67771.933892
103.95,79,67772.946038
104.45,89,67774.082014
104.2,84,67775.151373
101.95,39,67775.663552
102.25,45,67776.238253
104.2,84,67777.362188
102.5,52,67778.014043
104.85,97,67779.420765
103.85,77,67780.721315
103.65,73,67781.774004
105.15,103,67783.263987
103.05,61,67784.055847
105.65,113,67785.654192
102.8,56,67786.433072
104.0,80,67787.54099
103.6,72,67788.502167
103.15,64,67789.342194
104.15,83,67790.435524
103.3,66,67791.309594
102.95,60,67792.091992
103.5,70,67792.986933
100.05,1,67793.000967
103.15,63,67793.809845
100.05,1,67793.832463
104.1,82,67795.045617
104.2,84,67796.356105
104.15,83,67797.622424
101.8,40,67798.255399
102.0,40,67798.918002
103.05,61,67799.708155
103.8,76,67800.703056
104.1,82,67801.897689
102.05,41,67802.509794
103.45,69,67803.438077
102.9,58,67804.227093
103.35,67,67805.092844
103.35,67,67806.081739
100.05,1,67806.095253
100.6,12,67806.252448
100.05,1,67806.274517
102.8,56,67807.016498
103.1,62,67807.809981
103.2,66,67808.675098
103.6,72,67809.67494
104.0,80,67810.715811
102.3,46,67811.320719
103.2,64,67812.404686
102.8,56,67813.423099
105.2,104,67815.109851
102.5,50,67815.766814
100.05,1,67815.779336
102.7,55,67816.525286
103.15,63,67817.353199
101.05,23,67817.662583
102.3,46,67818.3006
103.1,62,67819.11516
104.0,81,67820.175316
104.1,82,67821.230776
104.25,85,67822.474219
105.15,103,67823.878552
102.6,53,67824.559429
102.55,51,67825.215152
103.3,66,67826.064164
103.8,76,67827.053825
105.1,102,67828.629266
104.3,86,67829.979917
103.55,71,67831.046868
105.0,100,67832.367681
102.85,57,67833.242758
103.1,62,67834.060947
103.8,76,67835.086417
102.5,50,67835.767292
103.45,69,67836.686718
102.8,57,67837.41978
102.55,51,67838.072044
104.3,86,67839.182568
105.55,111,67840.793548
101.15,26,67841.126743
102.0,40,67841.635773
103.0,60,67842.417237
103.45,69,67843.288436
105.0,101,67844.772176
103.0,60,67845.759288
101.8,36,67846.304385
104.5,90,67847.589204
103.0,60,67848.372305
101.75,35,67848.901269
102.95,59,67849.845441
102.0,40,67850.364375
104.15,83,67851.413095
105.55,112,67852.834703
102.45,49,67853.477949
101.75,35,67853.92718
101.3,26,67854.260579
103.25,65,67855.097841
103.85,78,67856.10953
103.3,66,67856.960779
104.85,97,67858.257712
104.0,80,67859.308489
104.9,99,67860.926126
103.85,77,67862.149296
101.9,38,67862.77932
103.2,64,67863.705808
103.1,62,67864.525728
103.85,77,67865.505454
103.75,75,67866.461637
103.65,73,67867.524277
104.2,84,67868.64712
103.5,70,67869.524695
102.4,48,67870.129424
103.3,67,67870.980659
103.9,79,67872.053425
104.0,82,67873.081205
101.25,25,67873.399363
103.5,70,67874.343173
101.55,31,67874.779554
102.6,52,67875.483474
103.65,73,67876.718253
103.3,66,67877.835723
100.65,13,67878.059663
103.75,75,67879.248211
102.8,56,67880.010563
103.15,65,67880.854833
103.0,60,67881.642854
104.2,84,67882.730594
103.15,63,67883.551376
103.6,72,67884.501432
104.35,87,67885.620852
103.25,65,67886.44685
102.45,49,67887.064101
103.3,66,67888.073066
103.05,61,67888.871821
104.55,91,67890.097469
104.3,86,67891.232041
103.9,78,67892.435734
100.55,11,67892.607519
103.8,76,67893.733259
103.0,60,67894.729495
102.95,59,67895.581425
103.0,60,67896.359486
104.1,82,67897.421935
100.05,1,67897.434457
102.05,41,67897.961848
103.6,72,67898.893263
101.65,33,67899.314371
103.9,78,67900.319262
103.25,65,67901.153539
103.95,79,67902.175808
104.45,89,67903.419163
105.35,108,67905.043985
104.5,90,67906.223883
104.05,81,67907.281797
103.3,68,67908.31249
102.85,57,67909.210916
101.85,37,67909.763152
104.25,85,67911.112389
100.75,15,67911.305041
103.45,69,67912.20895
102.9,58,67912.982992
102.35,47,67913.606844
103.7,74,67914.659127
104.2,86,67915.8196
103.15,63,67916.638924
100.05,1,67916.659971
103.95,79,67917.706661
104.7,94,67918.94923
103.05,62,67919.765666
104.7,94,67921.011514
101.25,25,67921.393134
103.25,66,67922.407611
101.85,37,67922.910682
103.6,72,67923.964997
103.05,61,67924.920892
103.45,69,67926.011125
104.55,91,67927.360739
104.0,81,67928.441099
102.8,56,67929.177673
103.1,62,67929.981909
103.6,73,67931.081123
104.2,84,67932.218045
103.05,61,67933.006855
103.9,79,67934.001117
103.4,68,67934.893237
103.35,67,67935.763031
104.2,85,67936.864003
102.8,56,67937.619639
103.85,77,67938.663905
103.2,64,67939.525453
102.2,46,67940.269547
104.55,91,67941.820844
103.05,61,67942.831322
103.55,72,67943.837332
103.35,67,67944.725048
102.85,57,67945.458944
102.65,53,67946.168477
103.75,75,67947.181474
100.0,1,67947.19402
103.75,75,67948.235907
104.55,91,67949.511024
102.85,57,67950.244654
103.8,76,67951.205027
102.9,58,67951.937613
102.15,43,67952.482173
103.2,65,67953.333413
100.7,15,67953.526906
104.65,93,67954.720557
102.8,56,67955.439505
102.0,40,67956.02666
103.65,73,67957.043981
102.6,52,67957.923599
102.65,53,67958.757058
104.35,88,67959.955585
103.9,78,67960.939795
103.6,72,67961.84394
103.2,64,67962.653439
104.6,92,67963.842919
103.0,61,67964.62405
102.7,54,67965.318956
102.9,58,67966.06396
104.0,80,67967.098584
104.35,87,67968.203798
102.85,57,67969.072945
102.45,49,67969.723328
104.45,89,67970.897653
101.3,26,67971.252405
103.0,61,67972.193671
103.45,69,67973.340798
101.35,27,67973.764331
103.7,74,67974.892901
100.75,15,67975.110021
103.1,62,67976.009061
104.35,88,67977.205651
104.35,87,67978.312947
103.5,70,67979.20911
103.25,65,67980.022594
103.5,70,67980.955746
104.85,97,67982.20559
104.05,81,67983.221264
102.3,47,67983.819857
102.6,52,67984.525945
103.2,64,67985.450708
103.15,65,67986.305769
101.5,30,67986.690744
102.6,52,67987.377051
102.25,45,67988.099076
102.55,51,67988.947149
104.15,83,67990.124344
103.3,66,67991.192819
103.0,60,67992.005229
104.3,86,67993.088103
104.3,86,67994.213717
102.05,42,67994.763131
103.85,78,67995.822573
100.7,14,67996.021084
103.1,62,67996.941465
103.5,70,67997.851876
103.3,66,67998.717293
104.1,82,67999.756112
102.25,45,68000.319288
105.35,107,68001.706431
103.95,79,68002.901868
102.65,53,68003.699715
103.65,73,68004.768444
103.45,69,68005.888097
103.6,73,68007.055314
103.45,69,68007.954096
103.45,70,68008.860744
103.15,63,68009.692664
103.5,70,68010.590833
104.5,90,68011.817673
104.25,85,68013.084971
102.0,41,68013.618393
103.75,75,68014.573041
102.9,59,68015.315562
104.45,89,68016.441987
103.0,61,68017.252352
103.1,62,68018.044018
103.3,66,68018.886977
103.45,69,68019.851781
100.0,1,68019.871837
103.45,69,68020.869922
105.0,101,68022.519736
103.95,79,68023.753042
102.35,47,68024.370529
103.4,68,68025.229815
104.05,81,68026.295819
104.5,90,68027.475188
103.95,79,68028.528058
102.4,48,68029.166924
103.1,62,68030.129019
104.65,93,68031.342242
104.4,89,68032.498574
105.05,101,68033.910798
105.0,100,68035.251066
105.2,105,68036.858883
103.6,72,68038.010837
102.9,58,68038.983793
103.15,63,68039.955107
101.05,21,68040.232874
102.15,43,68040.801384
102.1,42,68041.347865
103.15,63,68042.161438
102.4,48,68042.79077
102.4,48,68043.422942
104.45,89,68044.603796
102.05,41,68045.141744
101.7,35,68045.586921
101.45,29,68045.963447
103.2,64,68046.785146
104.8,96,68048.012985
100.75,15,68048.205997
104.0,80,68049.268164
102.75,55,68049.99322
104.5,90,68051.278084
103.9,78,68052.413911
